Дата,Золото,Недвижимость,Глобальный фонд облигаций,Новые технологии,Глобальный нефтяной сектор
2016-02-21,1226.8,245.7,170.6,162.2,968.1
2016-02-22,1208.6,247.2,171.1,163.8,975.6
2016-02-23,1226.9,246.6,171.2,162.3,967.9
2016-02-24,1228.8,245.6,170.7,162.6,963.6
2016-02-25,1232.9,247.1,171.0,164.0,965.6
2016-02-26,1223.5,247.9,171.6,164.5,985.3
2016-02-27,1223.5,247.9,171.6,164.5,985.3
2016-02-28,1223.5,247.9,171.6,164.5,985.3
2016-02-29,1238.7,247.5,171.9,164.5,986.0
2016-03-01,1232.2,249.1,172.3,164.5,1004.4
2016-03-02,1240.0,250.9,172.8,167.0,1011.5
2016-03-03,1264.3,251.4,172.9,168.1,1025.4
2016-03-04,1259.0,251.5,172.8,168.9,1040.5
2016-03-05,1259.0,251.5,172.8,168.9,1040.5
2016-03-06,1259.0,251.5,172.8,168.9,1040.5
2016-03-07,1267.3,251.3,173.2,168.9,1047.7
2016-03-08,1261.4,250.8,173.1,167.3,1032.0
2016-03-09,1253.2,250.8,173.2,168.3,1036.3
2016-03-10,1272.3,250.6,173.3,167.7,1030.4
2016-03-11,1249.5,252.1,173.4,170.2,1041.2
2016-03-12,1249.5,252.1,173.4,170.2,1041.2
2016-03-13,1249.5,252.1,173.4,170.2,1041.2
2016-03-14,1235.3,253.5,174.0,171.0,1036.8
2016-03-15,1232.4,253.2,174.1,169.6,1033.7
2016-03-16,1262.6,253.9,174.1,170.7,1039.0
2016-03-17,1258.0,255.2,173.5,171.6,1051.2
2016-03-18,1255.4,256.0,173.9,172.8,1048.7
2016-03-19,1255.4,256.0,173.9,172.8,1048.7
2016-03-20,1255.4,256.0,173.9,172.8,1048.7
2016-03-21,1243.8,255.4,173.9,172.8,1044.2
2016-03-22,1248.3,255.2,174.1,173.1,1043.2
2016-03-23,1220.1,254.7,174.2,171.5,1035.3
2016-03-24,1216.8,253.5,174.0,171.7,1029.7
2016-03-25,1217.1,253.5,174.0,171.7,1029.7
2016-03-26,1217.1,253.5,174.0,171.7,1029.7
2016-03-27,1217.1,253.5,174.0,171.7,1029.7
2016-03-28,1221.7,253.5,174.0,171.7,1029.7
2016-03-29,1242.2,255.6,173.7,173.5,1024.2
2016-03-30,1225.0,256.9,173.8,174.4,1031.9
2016-03-31,1232.8,256.6,173.7,174.6,1030.5
2016-04-01,1222.6,255.4,173.7,174.2,1022.9
2016-04-02,1222.6,255.4,173.7,174.2,1022.9
2016-04-03,1222.6,255.4,173.7,174.2,1022.9
2016-04-04,1215.4,255.9,173.8,174.2,1024.1
2016-04-05,1231.4,254.7,173.7,174.2,1013.2
2016-04-06,1222.5,254.9,173.5,173.8,1022.6
2016-04-07,1240.5,254.9,173.8,172.1,1020.6
2016-04-08,1240.7,255.6,173.7,172.3,1035.4
2016-04-09,1240.7,255.6,173.7,172.3,1035.4
2016-04-10,1240.7,255.6,173.7,172.3,1035.4
2016-04-11,1257.9,255.8,173.7,172.4,1038.5
2016-04-12,1255.6,256.2,173.9,172.5,1049.5
2016-04-13,1242.5,257.5,174.7,172.5,1064.0
2016-04-14,1227.9,257.2,175.0,174.7,1064.0
2016-04-15,1234.0,257.0,175.4,174.0,1059.2
2016-04-16,1234.0,257.0,175.4,174.0,1059.2
2016-04-17,1234.0,257.0,175.4,174.0,1059.2
2016-04-18,1232.5,257.0,175.3,174.3,1060.7
2016-04-19,1250.2,258.0,175.1,174.0,1076.2
2016-04-20,1244.3,257.4,175.5,174.9,1081.4
2016-04-21,1248.1,255.9,175.7,174.3,1088.3
2016-04-22,1233.0,255.8,175.9,173.6,1093.9
2016-04-23,1233.0,255.8,175.9,173.6,1093.9
2016-04-24,1233.0,255.8,175.9,173.6,1093.9
2016-04-25,1238.0,257.0,175.7,173.1,1087.2
2016-04-26,1243.4,258.2,175.8,173.5,1094.6
2016-04-27,1245.8,257.7,175.9,173.8,1107.1
2016-04-28,1266.3,257.5,176.0,171.9,1105.3
2016-04-29,1293.5,255.8,175.5,171.9,1098.9
2016-04-30,1293.5,255.8,175.5,171.9,1098.9
2016-05-01,1293.5,255.8,175.5,171.9,1098.9
2016-05-02,1291.6,255.8,175.5,171.9,1098.9
2016-05-03,1286.5,256.5,174.7,171.9,1079.9
2016-05-04,1279.7,256.8,174.6,171.9,1069.5
2016-05-05,1277.7,257.7,174.5,171.9,1074.5
2016-05-06,1289.0,258.0,174.6,171.9,1069.4
2016-05-07,1289.0,258.0,174.6,171.9,1069.4
2016-05-08,1289.0,258.0,174.6,171.9,1069.4
2016-05-09,1263.9,260.1,174.8,168.5,1059.9
2016-05-10,1265.8,261.1,174.9,170.3,1067.2
2016-05-11,1277.2,258.0,174.8,169.6,1067.5
2016-05-12,1263.7,256.5,174.9,169.0,1066.7
2016-05-13,1273.5,255.6,175.3,168.5,1061.5
2016-05-14,1273.5,255.6,175.3,168.5,1061.5
2016-05-15,1273.5,255.6,175.3,168.5,1061.5
2016-05-16,1274.2,255.5,175.2,168.5,1071.5
2016-05-17,1279.0,256.1,175.2,169.0,1078.7
2016-05-18,1258.5,253.8,175.3,169.5,1072.5
2016-05-19,1254.8,250.9,175.2,168.5,1061.4
2016-05-20,1252.0,252.0,175.2,170.0,1068.7
2016-05-21,1252.0,252.0,175.2,170.0,1068.7
2016-05-22,1252.0,252.0,175.2,170.0,1068.7
2016-05-23,1249.1,252.3,175.5,170.4,1065.0
2016-05-24,1227.2,253.9,176.0,172.8,1069.0
2016-05-25,1224.4,254.8,176.6,173.7,1085.9
2016-05-26,1219.8,254.8,176.7,174.7,1083.7
2016-05-27,1212.4,255.7,177.6,175.6,1080.0
2016-05-28,1212.4,255.7,177.6,175.6,1080.0
2016-05-29,1212.4,255.7,177.6,175.6,1080.0
2016-05-30,1205.0,255.9,177.6,175.6,1080.0
2016-05-31,1215.3,255.9,177.6,176.0,1076.5
2016-06-01,1213.0,254.9,177.4,175.2,1076.5
2016-06-02,1211.0,254.5,176.9,175.8,1076.5
2016-06-03,1244.2,255.9,176.1,175.4,1076.8
2016-06-04,1244.2,255.9,176.1,175.4,1076.8
2016-06-05,1244.2,255.9,176.1,175.4,1076.8
2016-06-06,1245.3,255.9,176.4,175.4,1095.4
2016-06-07,1243.8,256.8,176.7,177.8,1120.3
2016-06-08,1262.8,257.5,176.8,177.8,1123.1
2016-06-09,1269.8,258.2,177.4,177.1,1113.8
2016-06-10,1274.2,256.5,176.9,173.6,1090.6
2016-06-11,1274.2,256.5,176.9,173.6,1090.6
2016-06-12,1274.2,256.5,176.9,173.6,1090.6
2016-06-13,1283.9,254.5,176.1,172.1,1080.0
2016-06-14,1285.7,252.9,175.5,172.3,1070.1
2016-06-15,1291.8,253.9,175.0,173.3,1073.7
2016-06-16,1278.4,253.4,175.0,173.4,1073.7
2016-06-17,1298.7,253.8,174.5,173.3,1077.5
2016-06-18,1298.7,253.8,174.5,173.3,1077.5
2016-06-19,1298.7,253.8,174.5,173.3,1077.5
2016-06-20,1289.9,257.6,175.0,176.2,1096.1
2016-06-21,1268.1,259.1,175.9,177.0,1099.1
2016-06-22,1266.2,259.1,175.8,175.6,1096.6
2016-06-23,1256.8,259.7,176.0,179.1,1108.2
2016-06-24,1315.8,251.0,176.2,179.1,1077.4
2016-06-25,1315.8,251.0,176.2,179.1,1077.4
2016-06-26,1315.8,251.0,176.2,179.1,1077.4
2016-06-27,1324.6,250.1,175.3,163.6,1056.4
2016-06-28,1311.8,254.3,175.0,167.1,1068.5
2016-06-29,1319.2,257.3,175.7,168.8,1084.3
2016-06-30,1321.9,258.7,176.5,169.9,1084.3
2016-07-01,1341.4,259.9,177.6,170.2,1087.6
2016-07-02,1341.4,259.9,177.6,170.2,1091.2
2016-07-03,1341.4,259.9,177.6,170.2,1091.2
2016-07-04,1350.8,259.9,178.3,170.2,1091.2
2016-07-05,1356.5,259.5,178.0,169.5,1091.2
2016-07-06,1363.8,258.8,177.9,169.6,1083.3
2016-07-07,1360.5,258.5,178.0,169.8,1079.9
2016-07-08,1366.3,259.2,178.5,171.0,1080.2
2016-07-09,1366.3,259.2,178.5,171.0,1083.8
2016-07-10,1366.3,259.2,178.5,171.0,1083.8
2016-07-11,1355.4,261.4,179.5,171.7,1083.8
2016-07-12,1333.1,262.4,180.2,172.3,1087.5
2016-07-13,1342.6,262.5,180.3,172.4,1098.5
2016-07-14,1335.2,262.7,180.7,172.7,1102.2
2016-07-15,1337.5,261.9,180.5,172.6,1098.6
2016-07-16,1337.5,261.9,180.5,172.6,1098.6
2016-07-17,1337.5,261.9,180.5,172.6,1098.6
2016-07-18,1328.9,262.4,180.7,172.6,1099.3
2016-07-19,1332.0,262.8,180.9,173.2,1095.1
2016-07-20,1316.1,264.0,181.1,174.1,1095.4
2016-07-21,1331.4,264.3,181.2,173.9,1091.9
2016-07-22,1322.7,264.8,181.7,174.2,1087.8
2016-07-23,1322.7,264.8,181.7,174.2,1087.8
2016-07-24,1322.7,264.8,181.7,174.2,1087.8
2016-07-25,1315.6,265.3,181.7,174.3,1078.4
2016-07-26,1320.3,265.4,181.6,174.7,1079.6
2016-07-27,1340.1,264.2,181.7,174.2,1076.1
2016-07-28,1335.8,264.8,181.0,174.4,1071.5
2016-07-29,1351.3,265.8,180.6,175.1,1075.1
2016-07-30,1351.3,265.8,180.6,175.1,1075.1
2016-07-31,1351.3,265.8,180.6,175.1,1075.1
2016-08-01,1353.2,266.6,180.8,175.4,1058.6
2016-08-02,1363.6,265.4,180.0,174.2,1056.6
2016-08-03,1358.2,262.3,179.5,174.8,1065.2
2016-08-04,1361.2,262.7,180.3,175.3,1067.1
2016-08-05,1336.0,263.6,181.7,176.5,1075.2
2016-08-06,1336.0,263.6,181.7,176.5,1075.2
2016-08-07,1336.0,263.6,181.7,176.5,1075.2
2016-08-08,1335.3,264.4,182.6,176.5,1094.4
2016-08-09,1340.7,264.4,182.9,177.0,1097.0
2016-08-10,1346.6,265.0,183.0,177.1,1090.5
2016-08-11,1338.8,263.4,183.0,177.1,1103.3
2016-08-12,1336.0,263.6,183.1,178.5,1112.2
2016-08-13,1336.0,263.6,183.1,178.5,1112.2
2016-08-14,1336.0,263.6,183.1,178.5,1112.2
2016-08-15,1339.4,263.7,183.2,178.5,1119.9
2016-08-16,1346.2,261.8,182.5,178.4,1122.4
2016-08-17,1348.7,260.7,182.2,178.2,1117.9
2016-08-18,1352.4,261.2,182.2,179.2,1133.8
2016-08-19,1341.5,260.1,182.1,179.5,1125.5
2016-08-20,1341.5,260.1,182.1,179.5,1125.5
2016-08-21,1341.5,260.1,182.1,179.5,1125.5
2016-08-22,1339.1,260.1,182.1,179.4,1113.6
2016-08-23,1337.6,261.6,182.7,180.0,1118.2
2016-08-24,1324.1,261.1,182.9,179.5,1111.8
2016-08-25,1322.0,261.1,182.2,179.7,1107.5
2016-08-26,1321.2,260.4,182.3,179.9,1111.3
2016-08-27,1321.2,260.4,182.3,179.9,1111.3
2016-08-28,1321.2,260.4,182.3,179.9,1111.3
2016-08-29,1323.4,260.5,182.3,179.9,1111.3
2016-08-30,1311.1,260.5,183.0,179.9,1108.5
2016-08-31,1309.0,260.4,182.9,179.3,1096.4
2016-09-01,1313.9,260.5,182.7,179.7,1092.4
2016-09-02,1325.2,261.7,182.6,180.5,1108.9
2016-09-03,1325.2,261.7,182.6,180.5,1108.9
2016-09-04,1325.2,261.7,182.6,180.5,1108.9
2016-09-05,1327.1,262.0,183.5,180.5,1108.9
2016-09-06,1350.0,262.9,183.3,181.9,1120.9
2016-09-07,1345.2,263.7,183.2,181.9,1128.9
2016-09-08,1338.3,263.3,183.0,181.3,1140.9
2016-09-09,1327.8,258.6,182.7,178.4,1117.0
2016-09-10,1327.8,258.6,182.7,178.4,1117.0
2016-09-11,1327.8,258.6,182.7,178.4,1117.0
2016-09-12,1327.8,256.0,181.2,179.2,1113.0
2016-09-13,1319.1,254.2,181.3,178.1,1091.6
2016-09-14,1322.9,252.7,180.6,178.1,1084.6
2016-09-15,1314.8,252.7,180.4,178.1,1088.9
2016-09-16,1310.4,253.0,180.9,178.1,1081.5
2016-09-17,1310.4,253.0,180.9,178.1,1081.5
2016-09-18,1310.4,253.0,180.9,178.1,1081.5
2016-09-19,1313.2,254.2,181.1,178.1,1085.7
2016-09-20,1314.8,255.0,181.3,179.7,1077.9
2016-09-21,1335.2,256.2,181.5,181.4,1094.2
2016-09-22,1337.1,259.5,182.0,181.4,1105.0
2016-09-23,1337.6,259.9,182.7,182.3,1096.3
2016-09-24,1337.6,259.9,182.7,182.3,1096.3
2016-09-25,1337.6,259.9,182.7,182.3,1096.3
2016-09-26,1338.0,259.7,182.2,181.7,1089.2
2016-09-27,1327.3,260.1,182.2,182.9,1082.0
2016-09-28,1321.5,260.0,182.3,183.3,1100.6
2016-09-29,1320.4,258.8,182.5,182.8,1122.0
2016-09-30,1315.9,257.4,182.0,183.5,1123.4
2016-10-01,1315.9,257.4,182.0,183.5,1123.4
2016-10-02,1315.9,257.4,182.0,183.5,1123.4
2016-10-03,1311.6,256.0,182.3,183.5,1123.4
2016-10-04,1268.4,253.5,182.8,183.1,1122.1
2016-10-05,1266.9,249.6,182.2,183.8,1133.2
2016-10-06,1254.4,247.6,182.3,183.0,1136.5
2016-10-07,1257.1,246.8,182.1,181.7,1132.8
2016-10-08,1257.1,246.8,182.1,181.7,1132.8
2016-10-09,1257.1,246.8,182.1,181.7,1132.8
2016-10-10,1259.7,247.0,182.5,181.7,1132.8
2016-10-11,1252.8,246.4,183.1,179.0,1136.0
2016-10-12,1255.3,245.9,182.9,177.6,1130.2
2016-10-13,1258.1,247.3,182.7,176.3,1124.6
2016-10-14,1251.0,247.9,183.0,176.3,1127.8
2016-10-15,1251.0,247.9,183.0,176.3,1127.8
2016-10-16,1251.0,247.9,183.0,176.3,1127.8
2016-10-17,1255.9,247.2,183.0,175.8,1120.7
2016-10-18,1262.5,249.0,183.4,177.6,1128.8
2016-10-19,1269.2,249.6,183.6,178.1,1140.9
2016-10-20,1265.8,250.5,184.0,176.8,1141.5
2016-10-21,1266.5,249.7,184.4,176.8,1140.7
2016-10-22,1266.5,249.7,184.4,176.8,1140.7
2016-10-23,1266.5,249.7,184.4,176.8,1140.7
2016-10-24,1264.4,250.3,184.5,178.5,1141.4
2016-10-25,1273.9,250.2,184.6,177.4,1137.5
2016-10-26,1267.1,247.6,183.8,177.9,1134.4
2016-10-27,1268.4,244.1,183.7,177.1,1134.9
2016-10-28,1275.5,242.5,183.3,176.5,1132.7
2016-10-29,1275.5,242.5,183.3,176.5,1132.7
2016-10-30,1275.5,242.5,183.3,176.5,1132.7
2016-10-31,1277.2,243.9,183.0,176.8,1114.2
2016-11-01,1288.2,243.6,182.2,174.9,1112.7
2016-11-02,1296.8,240.7,180.6,172.7,1094.8
2016-11-03,1302.7,240.0,180.3,172.7,1094.7
2016-11-04,1305.1,239.2,179.7,171.1,1099.5
2016-11-05,1305.1,239.2,179.7,171.1,1099.5
2016-11-06,1305.1,239.2,179.7,171.1,1099.5
2016-11-07,1281.6,240.5,180.5,175.3,1116.5
2016-11-08,1275.7,241.5,181.0,176.8,1122.9
2016-11-09,1278.0,240.0,181.5,174.7,1128.0
2016-11-10,1259.2,237.5,182.0,173.4,1131.1
2016-11-11,1227.6,237.1,181.4,173.4,1131.1
2016-11-12,1227.6,237.1,181.4,173.4,1131.1
2016-11-13,1227.6,237.1,181.4,173.4,1131.1
2016-11-14,1221.4,237.6,181.6,171.5,1099.8
2016-11-15,1228.7,238.9,181.2,172.8,1138.9
2016-11-16,1225.0,237.5,181.4,173.5,1135.1
2016-11-17,1216.4,237.7,182.1,175.3,1136.8
2016-11-18,1207.9,237.4,182.3,174.7,1130.7
2016-11-19,1207.9,237.4,182.3,174.7,1130.7
2016-11-20,1207.9,237.4,182.3,174.7,1130.7
2016-11-21,1214.2,237.2,181.9,176.6,1148.9
2016-11-22,1212.3,238.6,182.3,177.8,1154.9
2016-11-23,1188.3,239.2,182.6,177.8,1154.7
2016-11-24,1181.7,239.2,182.6,177.8,1154.7
2016-11-25,1183.6,239.6,182.6,177.1,1150.0
2016-11-26,1183.6,239.6,182.6,177.1,1150.0
2016-11-27,1183.6,239.6,182.6,177.1,1150.0
2016-11-28,1194.0,240.7,183.1,176.5,1136.1
2016-11-29,1188.3,241.6,182.9,176.4,1125.5
2016-11-30,1173.2,241.8,183.1,174.8,1168.9
2016-12-01,1171.7,239.3,182.6,170.5,1185.4
2016-12-02,1177.4,239.5,182.5,170.6,1184.1
2016-12-03,1177.4,239.5,182.5,170.6,1184.1
2016-12-04,1177.4,239.5,182.5,170.6,1184.1
2016-12-05,1170.4,239.7,182.3,172.7,1186.8
2016-12-06,1169.9,241.2,182.6,173.9,1188.0
2016-12-07,1174.0,243.4,183.3,177.2,1191.5
2016-12-08,1170.8,246.3,184.7,178.2,1194.3
2016-12-09,1159.9,247.8,185.4,178.6,1192.3
2016-12-10,1159.9,247.8,185.4,178.6,1192.3
2016-12-11,1159.9,247.8,185.4,178.6,1192.3
2016-12-12,1162.2,246.8,185.4,177.9,1199.5
2016-12-13,1158.5,247.9,185.7,179.7,1206.4
2016-12-14,1143.0,245.7,185.9,179.2,1199.8
2016-12-15,1128.5,242.5,186.5,178.7,1194.5
2016-12-16,1134.9,243.7,186.8,177.3,1203.5
2016-12-17,1134.9,243.7,186.8,177.3,1203.5
2016-12-18,1134.9,243.7,186.8,177.3,1203.5
2016-12-19,1138.2,245.5,186.3,177.9,1200.8
2016-12-20,1132.4,246.8,187.3,177.8,1200.4
2016-12-21,1131.6,245.8,187.0,177.1,1200.6
2016-12-22,1128.4,244.1,187.0,175.2,1200.3
2016-12-23,1133.3,244.5,187.2,175.2,1200.0
2016-12-24,1133.3,244.5,187.2,175.2,1200.0
2016-12-25,1133.3,244.5,187.2,175.2,1200.0
2016-12-26,1133.3,244.5,187.2,175.2,1200.0
2016-12-27,1138.8,244.5,187.2,175.2,1200.0
2016-12-28,1141.7,244.1,187.8,175.1,1201.8
2016-12-29,1158.2,244.7,187.4,174.9,1203.9
2016-12-30,1147.5,246.8,186.9,174.9,1206.7
2016-12-31,1147.5,246.8,186.9,174.9,1206.7
2017-01-01,1147.5,246.8,186.9,174.9,1206.7
2017-01-02,1147.5,246.8,186.9,174.9,1206.7
2017-01-03,1158.8,248.1,188.1,174.9,1212.8
2017-01-04,1163.7,249.6,188.2,177.7,1213.5
2017-01-05,1180.1,250.6,188.1,178.8,1226.6
2017-01-06,1172.6,251.8,188.2,178.8,1225.0
2017-01-07,1172.6,251.8,188.2,178.8,1225.0
2017-01-08,1172.6,251.8,188.2,178.8,1225.0
2017-01-09,1181.1,250.6,188.4,178.8,1203.1
2017-01-10,1187.9,249.5,187.8,181.1,1187.5
2017-01-11,1191.6,248.7,188.5,182.2,1193.4
2017-01-12,1195.4,247.6,187.4,182.5,1201.6
2017-01-13,1197.3,247.7,187.8,183.7,1204.0
2017-01-14,1197.3,247.7,187.8,183.7,1204.0
2017-01-15,1197.3,247.7,187.8,183.7,1204.0
2017-01-16,1202.7,247.4,187.8,183.7,1204.0
2017-01-17,1217.1,247.4,187.2,181.8,1204.6
2017-01-18,1204.3,248.2,187.2,182.4,1206.9
2017-01-19,1204.9,246.6,187.6,182.5,1189.3
2017-01-20,1210.3,246.0,187.1,183.2,1196.3
2017-01-21,1210.3,246.0,187.1,183.2,1196.3
2017-01-22,1210.3,246.0,187.1,183.2,1196.3
2017-01-23,1218.2,247.2,186.8,182.9,1180.8
2017-01-24,1208.9,247.9,186.6,185.7,1198.9
2017-01-25,1200.7,247.1,187.2,187.9,1214.0
2017-01-26,1188.5,247.4,187.6,187.3,1212.7
2017-01-27,1191.2,246.0,187.5,187.3,1197.9
2017-01-28,1191.2,246.0,187.5,187.3,1197.9
2017-01-29,1191.2,246.0,187.5,187.3,1197.9
2017-01-30,1195.7,244.6,187.5,187.3,1175.4
2017-01-31,1210.7,245.1,186.5,186.7,1178.8
2017-02-01,1209.8,245.7,186.9,186.0,1169.4
2017-02-02,1216.0,244.7,186.5,186.9,1172.1
2017-02-03,1220.3,246.4,187.0,188.1,1181.8
2017-02-04,1220.3,246.4,187.0,188.1,1181.8
2017-02-05,1220.3,246.4,187.0,188.1,1181.8
2017-02-06,1235.5,246.7,187.6,188.0,1171.3
2017-02-07,1233.9,247.5,187.7,188.6,1141.9
2017-02-08,1241.5,249.0,187.6,189.3,1139.6
2017-02-09,1228.4,250.5,188.0,190.2,1151.1
2017-02-10,1233.6,251.4,188.4,191.3,1155.7
2017-02-11,1233.6,251.4,188.4,191.3,1155.7
2017-02-12,1233.6,251.4,188.4,191.3,1155.7
2017-02-13,1225.3,251.6,189.0,192.8,1158.0
2017-02-14,1228.1,251.5,189.1,192.2,1154.7
2017-02-15,1233.7,251.0,189.5,192.8,1153.1
2017-02-16,1239.0,251.2,189.3,192.7,1143.8
2017-02-17,1234.6,252.0,189.2,194.2,1135.0
2017-02-18,1234.6,252.0,189.2,194.2,1135.0
2017-02-19,1234.6,252.0,189.2,194.2,1135.0
2017-02-20,1238.5,252.2,189.4,194.2,1135.0
2017-02-21,1235.7,253.8,190.0,195.9,1152.6
2017-02-22,1237.4,254.8,190.6,196.2,1141.9
2017-02-23,1249.6,255.5,190.5,195.5,1144.3
2017-02-24,1257.2,256.2,190.3,195.9,1132.3
2017-02-25,1257.2,256.2,190.3,195.9,1132.3
2017-02-26,1257.2,256.2,190.3,195.9,1132.3
2017-02-27,1252.7,256.0,190.3,195.3,1134.8
2017-02-28,1248.4,255.6,190.3,194.0,1132.2
2017-03-01,1249.7,255.0,190.9,194.0,1147.3
2017-03-02,1234.3,253.8,191.4,194.5,1141.7
2017-03-03,1234.8,251.9,190.9,195.0,1141.0
2017-03-04,1234.8,251.9,190.9,195.0,1141.0
2017-03-05,1234.8,251.9,190.9,195.0,1141.0
2017-03-06,1225.3,251.0,190.7,194.7,1144.0
2017-03-07,1215.9,249.7,190.6,194.9,1137.6
2017-03-08,1208.3,247.3,190.0,194.9,1110.3
2017-03-09,1201.2,244.2,189.2,195.0,1103.4
2017-03-10,1204.6,241.8,188.8,197.0,1106.3
2017-03-11,1204.6,241.8,188.8,197.0,1106.3
2017-03-12,1204.6,241.8,188.8,197.0,1106.3
2017-03-13,1204.3,241.9,188.8,199.2,1109.4
2017-03-14,1199.1,241.3,188.4,198.7,1094.8
2017-03-15,1219.9,244.0,188.6,200.1,1113.5
2017-03-16,1226.6,247.2,189.0,202.4,1125.3
2017-03-17,1229.3,247.9,189.1,202.9,1126.4
2017-03-18,1229.3,247.9,189.1,202.9,1126.4
2017-03-19,1229.3,247.9,189.1,202.9,1126.4
2017-03-20,1234.2,248.1,189.1,202.9,1123.8
2017-03-21,1244.8,246.4,188.6,198.6,1121.3
2017-03-22,1248.8,245.0,188.0,198.7,1114.4
2017-03-23,1245.2,247.3,188.3,198.6,1112.4
2017-03-24,1243.6,247.5,188.5,199.3,1111.4
2017-03-25,1243.6,247.5,188.5,199.3,1111.4
2017-03-26,1243.6,247.5,188.5,199.3,1111.4
2017-03-27,1254.9,245.7,187.8,199.8,1108.1
2017-03-28,1251.8,245.3,188.0,201.5,1122.6
2017-03-29,1253.5,247.2,189.0,202.5,1132.2
2017-03-30,1242.6,247.0,189.4,202.8,1135.5
2017-03-31,1249.2,247.9,189.6,203.3,1133.3
2017-04-01,1249.2,247.9,189.6,203.3,1133.3
2017-04-02,1249.2,247.9,189.6,203.3,1133.3
2017-04-03,1253.5,248.9,189.9,202.4,1129.4
2017-04-04,1256.3,249.5,190.0,202.3,1135.0
2017-04-05,1255.8,250.3,190.0,200.6,1135.8
2017-04-06,1251.7,251.2,189.9,200.6,1140.9
2017-04-07,1254.5,252.6,190.5,200.3,1145.3
2017-04-08,1254.5,252.6,190.5,200.3,1145.3
2017-04-09,1254.5,252.6,190.5,200.3,1145.3
2017-04-10,1254.7,253.0,190.6,200.8,1155.4
2017-04-11,1274.9,255.1,190.7,200.3,1149.4
2017-04-12,1286.8,256.7,190.8,199.9,1142.1
2017-04-13,1287.9,256.7,190.6,199.1,1121.7
2017-04-14,1285.7,256.7,190.6,199.1,1121.7
2017-04-15,1285.7,256.7,190.6,199.1,1121.7
2017-04-16,1285.7,256.7,190.6,199.1,1121.7
2017-04-17,1284.7,256.7,190.6,199.1,1121.7
2017-04-18,1289.8,258.8,189.9,201.1,1097.6
2017-04-19,1280.2,257.8,189.3,201.8,1077.9
2017-04-20,1281.9,256.8,188.9,204.0,1081.0
2017-04-21,1284.4,256.7,190.1,203.0,1070.9
2017-04-22,1284.4,256.7,190.1,203.0,1070.9
2017-04-23,1284.4,256.7,190.1,203.0,1070.9
2017-04-24,1276.3,253.6,189.9,207.5,1090.9
2017-04-25,1264.1,254.3,190.3,209.7,1105.5
2017-04-26,1269.2,253.9,190.6,210.5,1104.6
2017-04-27,1264.3,252.9,190.9,210.3,1089.9
2017-04-28,1268.3,250.4,190.3,210.7,1091.6
2017-04-29,1268.3,250.4,190.3,210.7,1091.6
2017-04-30,1268.3,250.4,190.3,210.7,1091.6
2017-05-01,1256.6,250.4,190.3,210.7,1091.6
2017-05-02,1256.8,252.3,190.7,214.5,1085.7
2017-05-03,1238.2,250.6,191.2,214.5,1085.2
2017-05-04,1228.2,247.9,190.8,214.5,1063.6
2017-05-05,1228.0,248.5,190.7,214.5,1096.6
2017-05-06,1228.0,248.5,190.7,214.5,1096.6
2017-05-07,1228.0,248.5,190.7,214.5,1096.6
2017-05-08,1226.2,250.6,191.4,217.7,1105.4
2017-05-09,1221.2,249.7,191.8,217.7,1104.9
2017-05-10,1219.1,250.2,192.2,220.3,1115.9
2017-05-11,1225.0,249.9,192.2,218.8,1114.1
2017-05-12,1228.4,248.6,191.9,220.2,1112.8
2017-05-13,1228.4,248.6,191.9,220.2,1112.8
2017-05-14,1228.4,248.6,191.9,220.2,1112.8
2017-05-15,1230.8,249.1,191.7,223.2,1121.1
2017-05-16,1237.2,247.2,191.6,224.8,1120.6
2017-05-17,1261.4,246.8,190.9,216.2,1115.9
2017-05-18,1247.1,246.5,189.9,216.8,1110.5
2017-05-19,1255.9,247.5,189.7,217.6,1121.4
2017-05-20,1255.9,247.5,189.7,217.6,1121.4
2017-05-21,1255.9,247.5,189.7,217.6,1121.4
2017-05-22,1260.6,249.1,189.7,220.0,1121.2
2017-05-23,1251.2,248.9,190.2,219.3,1121.5
2017-05-24,1258.7,250.3,190.7,220.3,1118.2
2017-05-25,1255.7,251.1,190.9,220.3,1108.0
2017-05-26,1266.8,250.8,191.2,221.5,1104.8
2017-05-27,1266.8,250.8,191.2,221.5,1104.8
2017-05-28,1266.8,250.8,191.2,221.5,1104.8
2017-05-29,1268.1,250.3,191.2,221.5,1104.8
2017-05-30,1263.1,249.4,190.9,221.4,1095.2
2017-05-31,1268.9,249.3,190.7,221.4,1088.2
2017-06-01,1266.0,251.2,190.9,222.6,1092.5
2017-06-02,1279.2,253.5,191.3,224.2,1084.2
2017-06-03,1279.2,253.5,191.3,224.2,1084.2
2017-06-04,1279.2,253.5,191.3,224.2,1084.2
2017-06-05,1279.8,253.5,191.3,224.2,1082.9
2017-06-06,1294.4,253.3,191.3,224.2,1094.0
2017-06-07,1287.2,254.3,191.3,223.3,1080.4
2017-06-08,1278.0,253.5,191.2,224.6,1074.0
2017-06-09,1266.8,253.5,191.7,219.9,1086.9
2017-06-10,1266.8,253.5,191.7,219.9,1086.9
2017-06-11,1266.8,253.5,191.7,219.9,1086.9
2017-06-12,1266.2,254.7,191.4,217.5,1091.6
2017-06-13,1266.6,257.3,191.6,219.2,1102.1
2017-06-14,1260.9,258.9,191.8,218.9,1081.6
2017-06-15,1254.0,259.1,191.9,217.6,1060.3
